,total_rate,580026,600111,600089,600584,600175
10:07:14,1193,16,26,13,2,12
10:07:15,1263,18,19,13,9,10
10:07:16,1336,24,26,10,4,9
10:07:17,1348,22,25,14,5,15
10:07:18,1314,20,23,12,9,10
10:07:19,1228,18,22,14,4,11
10:07:20,1241,23,21,12,5,5
10:07:21,1239,11,19,8,4,12
10:07:22,1212,20,29,9,8,11
10:07:23,1244,17,31,7,4,9
10:07:24,1254,22,21,10,5,9
10:07:25,1267,22,21,7,4,13
10:07:26,1297,20,38,12,5,7
10:07:27,1272,16,25,7,3,8
10:07:28,1205,24,19,10,7,9
10:07:29,1267,19,16,12,3,4
10:07:30,1285,23,17,7,3,12
10:07:31,1290,20,28,12,3,8
10:07:32,1267,25,32,11,6,11
10:07:33,1217,17,22,4,2,12
10:07:34,1267,22,32,9,4,10
10:07:35,1294,16,27,14,7,10
10:07:36,1277,21,32,14,4,6
10:07:37,1313,15,21,12,6,7
10:07:38,1383,31,15,11,3,15
10:07:39,1355,20,20,9,5,11
10:07:40,1310,21,22,12,7,7
10:07:41,1241,11,23,13,5,6
10:07:42,1293,17,15,6,3,7
10:07:43,1253,23,14,7,6,15
10:07:44,1279,16,28,8,8,4
10:07:45,1285,26,21,12,2,14
10:07:46,1263,21,32,7,7,8
10:07:47,1330,20,28,8,2,15
10:07:48,1255,22,25,7,7,5
10:07:49,1321,17,20,16,5,7
10:07:50,1357,16,21,12,4,14
10:07:51,1339,21,26,11,3,13
10:07:52,1228,20,24,5,4,10
10:07:53,1305,17,24,13,0,8
10:07:54,1304,19,24,13,7,2
10:07:55,1245,20,25,17,2,13
10:07:56,1335,17,19,6,6,7
10:07:57,1303,23,26,13,9,11
10:07:58,1325,16,22,14,3,11
10:07:59,1390,17,31,17,6,6
10:08:00,1344,21,22,5,7,9
10:08:01,1356,26,19,12,6,10
10:08:02,1269,29,22,12,7,13
10:08:03,1244,22,22,15,5,8
10:08:04,1378,38,34,13,8,10
10:08:05,1383,29,25,12,10,11
10:08:06,1317,33,21,10,3,10
10:08:07,1323,35,32,8,6,5
10:08:08,1326,27,19,9,4,11
10:08:09,1357,28,17,22,4,8
10:08:10,1451,38,26,8,2,7
10:08:11,1416,30,25,12,4,4
10:08:12,1377,27,22,14,3,9
10:08:13,1341,28,29,7,7,11
10:08:14,1324,33,14,11,7,10
10:08:15,1574,31,23,10,4,10
10:08:16,1424,25,25,13,8,8
10:08:17,1269,28,28,16,7,12
10:08:18,1533,23,28,10,6,11
10:08:19,1512,22,33,16,7,6
10:08:20,1365,24,27,14,3,7
10:08:21,1419,23,26,14,0,7
10:08:22,1361,28,25,8,9,11
10:08:23,1458,19,29,6,6,15
10:08:24,1390,20,19,16,2,5
10:08:25,1406,14,16,18,3,18
10:08:26,1440,17,9,16,7,6
10:08:27,1549,12,18,12,3,8
10:08:28,1382,25,17,9,4,7
10:08:29,1377,16,16,12,2,3
10:08:30,1319,21,19,12,3,16
10:08:31,1454,25,20,11,5,13
10:08:32,1414,29,26,16,4,10
10:08:33,1391,22,17,18,4,10
10:08:34,1424,23,27,9,7,19
10:08:35,1553,22,23,12,8,10
10:08:36,1685,16,16,16,3,12
10:08:37,1463,17,23,16,7,12
10:08:38,1344,20,10,15,6,8
10:08:39,1329,17,18,11,10,10
10:08:40,1388,29,25,9,11,10
10:08:41,1385,14,15,16,7,9
10:08:42,1330,12,20,14,5,3
10:08:43,1294,16,28,9,6,9
10:08:44,1399,18,25,17,6,9
10:08:45,1500,14,16,8,7,8
10:08:46,1367,16,13,12,5,12
10:08:47,1386,19,20,13,4,8
10:08:48,1504,13,14,16,6,6
10:08:49,1335,16,17,5,3,3
10:08:50,1545,29,12,15,0,12
10:08:51,1384,14,21,10,6,8
10:08:52,1515,21,22,13,4,11
10:08:53,1472,17,17,13,8,7
10:08:54,1416,12,18,16,2,12
10:08:55,1307,13,11,12,5,11
10:08:56,1405,17,14,9,7,8
10:08:57,1662,18,15,10,5,10
10:08:58,1492,17,16,17,6,11
10:08:59,1451,12,10,21,3,5
10:09:00,1458,16,18,14,7,9
10:09:01,1399,16,21,14,3,8
10:09:02,1352,19,20,16,3,10
10:09:03,1344,20,15,18,6,8
10:09:04,1388,18,12,12,6,9
10:09:05,1365,18,21,14,2,11
10:09:06,1351,21,14,15,6,7
10:09:07,1415,17,18,10,5,6
10:09:08,1464,15,19,15,5,8
10:09:09,1303,11,20,15,6,7
10:09:10,1350,15,15,14,5,13
10:09:11,1333,19,23,15,8,8
10:09:12,1360,24,20,11,2,5
10:09:13,1370,12,20,19,4,12
10:09:14,1465,9,14,8,8,12
10:09:15,1418,12,24,11,6,8
10:09:16,1582,15,21,24,4,10
10:09:17,1509,17,18,18,3,7
10:09:18,1407,19,18,10,7,7
10:09:19,1388,22,22,11,7,8
10:09:20,1386,16,23,17,1,12
10:09:21,1381,11,16,22,4,6
10:09:22,1632,16,29,20,3,8
10:09:23,1465,17,13,11,3,11
10:09:24,1480,15,16,6,1,10
10:09:25,1476,12,20,20,3,21
10:09:26,1467,25,21,10,6,16
10:09:27,1489,14,22,12,4,10
10:09:28,1487,24,14,19,2,9
10:09:29,1376,11,17,10,2,17
10:09:30,1503,18,22,9,6,14
10:09:31,1373,8,19,7,3,17
10:09:32,1505,12,31,14,6,17
10:09:33,1419,10,13,13,3,7
10:09:34,1369,18,17,10,2,19
10:09:35,1411,11,20,18,4,11
10:09:36,1460,22,24,9,2,19
10:09:37,1477,17,19,12,6,10
10:09:38,1433,22,10,18,4,11
10:09:39,1377,16,13,15,6,9
10:09:40,1268,16,12,16,4,11
10:09:41,1407,21,24,13,1,12
10:09:42,1405,25,21,23,6,9
10:09:43,1350,9,14,17,3,7
10:09:44,1442,18,17,16,12,11
10:09:45,1362,18,16,13,3,10
10:09:46,1343,15,9,13,5,7
10:09:47,1451,16,21,12,3,10
10:09:48,1383,20,17,22,7,11
10:09:49,1330,16,22,26,8,14
10:09:50,1332,25,22,13,3,13
10:09:51,1418,19,18,19,6,17
10:09:52,1333,22,15,18,7,12
10:09:53,1374,20,24,22,5,12
10:09:54,1403,13,17,13,5,10
10:09:55,1180,15,14,15,5,13
10:09:56,1344,19,12,12,5,7
10:09:57,1326,20,22,17,4,10
10:09:58,1272,18,11,11,5,8
10:09:59,1293,22,12,15,5,7
10:10:00,1323,14,14,14,4,11
10:10:01,1370,25,7,19,3,8
10:10:02,1376,21,13,11,4,10
10:10:03,1300,18,9,18,5,9
10:10:04,1337,20,13,14,5,12
10:10:05,1357,20,12,13,2,9
10:10:06,1367,21,14,25,6,12
10:10:07,1319,13,17,12,3,11
10:10:08,1205,16,10,13,4,12
10:10:09,1182,14,13,18,5,11
10:10:10,1227,15,14,26,2,10
10:10:11,1351,20,15,11,5,13
10:10:12,1226,28,7,9,3,9
10:10:13,1215,13,19,19,4,9
10:10:14,1155,15,10,14,5,6
10:10:15,1175,20,10,12,2,9
10:10:16,1286,19,13,13,2,14
10:10:17,1225,15,18,19,8,12
10:10:18,1230,3,3,14,5,5
10:10:19,1351,15,15,14,6,14
10:10:20,1353,26,11,13,2,8
10:10:21,1473,21,17,17,5,10
10:10:22,1313,16,8,19,3,8
10:10:23,1283,19,22,12,4,16
10:10:24,1235,17,11,14,3,13
10:10:25,1283,19,13,18,3,10
10:10:26,1180,18,9,13,4,5
10:10:27,1178,21,8,17,4,10
10:10:28,1188,12,12,13,6,20
10:10:29,1242,16,12,11,7,8
10:10:30,1217,19,16,8,2,5
10:10:31,1261,27,13,12,5,16
10:10:32,1298,22,14,15,6,6
10:10:33,1183,23,12,18,7,14
10:10:34,1274,20,17,13,3,10
10:10:35,1347,19,13,11,4,11
10:10:36,1293,12,14,13,2,12
10:10:37,1353,21,16,9,2,20
10:10:38,1347,18,11,7,2,12
10:10:39,1334,17,11,15,5,11
10:10:40,1192,18,16,11,7,10
10:10:41,1229,25,20,16,5,7
10:10:42,1204,12,13,15,7,11
10:10:43,1137,16,11,14,5,9
10:10:44,1198,17,8,15,4,7
10:10:45,1236,15,12,16,5,9
10:10:46,1281,14,14,14,5,9
10:10:47,1269,21,12,15,5,13
10:10:48,1235,15,14,9,5,10
10:10:49,1162,20,13,11,2,5
10:10:50,1115,12,12,9,4,12
10:10:51,1229,8,10,15,4,4
10:10:52,1210,16,15,11,3,19
10:10:53,1191,15,14,10,5,13
10:10:54,1186,25,14,13,2,6
10:10:55,1236,27,11,15,5,7
10:10:56,1228,11,12,15,6,8
10:10:57,1316,16,11,9,3,16
10:10:58,1156,12,15,4,3,10
10:10:59,1189,12,19,10,2,8
10:11:00,1210,7,6,7,8,7
10:11:01,1165,8,16,11,3,8
10:11:02,1271,14,15,12,1,12
10:11:03,1135,14,21,10,4,6
10:11:04,1140,9,14,11,1,8
10:11:05,1171,13,16,6,3,11
10:11:06,1220,16,15,7,2,14
10:11:07,1257,13,12,8,6,8
10:11:08,1187,13,14,10,5,8
10:11:09,1203,18,14,15,2,10
10:11:10,1235,15,16,14,3,10
10:11:11,1294,21,19,20,1,13
10:11:12,1166,26,14,12,6,13
10:11:13,1252,15,23,13,7,5
10:11:14,1207,13,9,17,4,11
10:11:15,1195,16,18,6,7,16
10:11:16,1154,16,10,8,4,20
10:11:17,1154,15,15,4,1,8
10:11:18,1161,15,16,8,2,11
10:11:19,1121,12,19,9,7,10
10:11:20,1232,14,16,17,6,8
10:11:21,1160,12,21,10,2,9
10:11:22,1194,6,19,3,2,13
10:11:23,1118,13,17,15,2,8
10:11:24,1173,14,14,12,4,5
10:11:25,1211,13,14,10,2,13
10:11:26,1258,20,10,10,2,10
10:11:27,1151,7,15,11,2,4
10:11:28,1209,7,22,12,4,10
10:11:29,1137,12,10,7,6,9
10:11:30,1183,11,18,13,4,9
10:11:31,1213,11,14,10,5,8
10:11:32,1205,19,20,10,7,9
10:11:33,1108,12,21,11,3,9
10:11:34,1170,15,20,20,5,10
10:11:35,1285,21,17,11,3,14
10:11:36,1237,16,10,8,9,8
10:11:37,1178,11,19,12,5,9
10:11:38,1258,13,19,7,5,5
10:11:39,1179,16,18,10,2,11
10:11:40,1198,7,22,10,7,10
10:11:41,1217,8,19,10,5,12
10:11:42,1117,18,14,8,2,13
10:11:43,1132,14,15,15,3,10
10:11:44,1247,17,14,11,3,10
10:11:45,1158,4,16,11,2,8
10:11:46,1166,11,23,10,5,11
10:11:47,1186,18,22,12,4,6
10:11:48,1100,15,16,12,2,10
10:11:49,1098,12,14,9,3,11
10:11:50,1111,18,18,9,2,6
10:11:51,1189,14,15,10,6,8
10:11:52,1213,9,25,7,4,8
10:11:53,1122,9,19,10,5,6
10:11:54,1180,9,25,14,1,15
10:11:55,1057,6,17,7,4,8
10:11:56,1146,12,18,7,4,8
10:11:57,1108,13,9,15,3,9
10:11:58,1083,16,11,15,3,10
10:11:59,1123,22,18,5,3,9
10:12:00,1062,16,17,6,5,5
10:12:01,1113,11,16,5,11,5
10:12:02,1158,9,19,10,10,15
10:12:03,1163,12,19,11,3,10
10:12:04,1068,11,27,8,1,13
10:12:05,1201,16,21,5,3,10
10:12:06,1136,14,15,9,6,10
10:12:07,1090,16,18,10,5,8
10:12:08,1128,14,15,5,4,5
10:12:09,1099,8,14,10,4,8
10:12:10,1096,7,11,6,5,5
10:12:11,1092,10,14,7,6,10
10:12:12,1079,10,16,8,8,12
10:12:13,1208,20,13,6,7,5
10:12:14,1083,14,14,5,6,5
10:12:15,1082,13,17,4,2,9
10:12:16,1104,13,14,2,2,9
10:12:17,1129,14,26,14,8,11
10:12:18,1085,5,16,11,5,11
10:12:19,1008,12,10,7,3,5
10:12:20,1138,12,18,7,3,11
10:12:21,1182,12,12,8,4,11
10:12:22,1096,13,13,9,6,11
10:12:23,1088,11,18,8,4,12
10:12:24,1042,12,12,4,5,8
10:12:25,1046,8,14,5,3,6
10:12:26,1056,10,15,9,3,9
10:12:27,1108,17,15,9,2,4
10:12:28,1099,14,15,7,3,11
10:12:29,1101,12,14,9,5,4
10:12:30,1067,16,11,11,3,14
10:12:31,1040,7,14,5,0,10
10:12:32,1110,15,15,7,4,8
10:12:33,1050,17,11,7,4,5
10:12:34,1067,14,13,12,5,11
10:12:35,1121,12,8,4,8,13
10:12:36,1075,12,11,16,5,14
10:12:37,1145,15,17,9,7,9
10:12:38,1169,15,15,11,3,8
10:12:39,1119,10,17,8,4,16
10:12:40,976,8,10,9,3,7
10:12:41,1098,7,11,12,5,10
10:12:42,1117,13,11,8,1,8
10:12:43,1058,10,14,6,6,12
10:12:44,1036,14,11,8,4,4
10:12:45,1071,9,21,10,6,9
10:12:46,1115,13,14,13,4,12
10:12:47,1056,14,16,8,3,9
10:12:48,1080,9,11,8,1,3
10:12:49,1080,17,14,6,3,9
10:12:50,1007,8,15,11,4,7
10:12:51,1107,19,7,8,2,3
10:12:52,1132,5,10,4,7,1
10:12:53,1085,14,5,5,2,7
10:12:54,1174,14,13,4,6,11
10:12:55,1124,12,10,10,8,4
10:12:56,1145,16,17,8,2,8
10:12:57,1177,20,16,10,2,12
10:12:58,1062,16,11,8,11,7
10:12:59,1040,14,8,4,3,7
10:13:00,1059,15,11,4,3,7
10:13:01,1032,17,9,9,4,17
10:13:02,1099,12,10,10,3,5
10:13:03,1150,8,7,8,7,9
10:13:04,1080,14,11,7,5,11
10:13:05,1033,15,10,13,2,8
10:13:06,1002,9,12,6,4,15
10:13:07,1061,10,11,10,4,8
10:13:08,1090,14,11,10,4,5
10:13:09,1099,9,13,9,1,14
10:13:10,1022,15,10,6,2,6
10:13:11,1045,13,13,9,3,12
10:13:12,1046,16,10,3,2,7
10:13:13,1026,13,7,5,4,11
10:13:14,1111,12,16,10,8,7
10:13:15,1078,2,6,4,5,8
10:13:16,1000,10,11,6,2,10
10:13:17,1040,9,9,8,6,10
10:13:18,1007,11,12,5,3,5
10:13:19,1113,8,10,3,5,11
10:13:20,1157,7,11,11,4,9
10:13:21,1231,12,10,8,3,12
10:13:22,1060,13,7,2,3,11
10:13:23,1075,10,5,3,4,9
10:13:24,1131,10,21,6,4,8
10:13:25,1154,16,13,8,2,5
10:13:26,1200,11,9,6,6,9
10:13:27,1230,10,17,6,7,7
10:13:28,1192,11,11,9,2,9
10:13:29,1065,7,5,8,3,10
10:13:30,1126,17,8,11,4,10
10:13:31,1143,16,16,6,1,11
10:13:32,1117,7,7,5,1,11
10:13:33,1148,13,13,6,1,10
10:13:34,1152,14,10,9,5,12
10:13:35,1136,7,12,7,5,9
10:13:36,1350,6,15,8,2,7
10:13:37,1061,12,7,7,4,10
10:13:38,1106,17,12,4,1,12
10:13:39,1239,24,10,9,5,4
10:13:40,1186,26,12,8,3,9
10:13:41,1095,26,10,3,7,8
10:13:42,1082,27,14,3,7,8
10:13:43,1289,16,9,8,3,8
10:13:44,1127,16,11,5,5,12
10:13:45,1063,22,9,6,6,7
10:13:46,1041,24,7,6,4,5
10:13:47,1075,21,16,8,12,9
10:13:48,1174,14,9,7,6,9
10:13:49,1126,17,4,5,5,8
10:13:50,1028,13,10,9,5,11
10:13:51,1064,8,3,7,6,13
10:13:52,1068,16,11,3,7,8
10:13:53,1068,17,7,4,4,8
10:13:54,1119,9,6,7,4,7
10:13:55,1060,11,9,8,1,3
10:13:56,1036,13,4,8,2,10
10:13:57,1083,14,12,7,0,6
10:13:58,1049,6,11,7,6,9
10:13:59,1076,20,10,10,2,5
10:14:00,1087,16,6,5,6,8
10:14:01,1070,15,7,7,3,13
10:14:02,1070,15,12,10,7,10
10:14:03,1103,18,13,7,3,11
10:14:04,1063,20,10,5,3,4
10:14:05,1068,18,7,9,3,6
10:14:06,1094,22,8,7,5,7
10:14:07,1116,13,11,9,6,10
10:14:08,1062,17,6,9,4,17
10:14:09,1029,19,6,11,4,7
10:14:10,1054,14,3,6,6,7
10:14:11,1029,21,7,5,6,8
10:14:12,1044,15,7,7,4,5
10:14:13,1051,19,7,8,2,11
10:14:14,1106,16,9,7,6,8
10:14:15,1089,14,12,6,6,7
10:14:16,1038,17,12,9,3,15
10:14:17,1017,19,9,4,3,8
10:14:18,1069,25,10,5,3,8
10:14:19,1064,12,6,6,4,6
10:14:20,1054,22,10,5,5,13
10:14:21,1103,11,6,11,3,8
10:14:22,1060,25,15,5,4,9
10:14:23,995,12,9,4,8,7
10:14:24,1059,17,12,5,2,8
10:14:25,1069,28,10,4,1,8
10:14:26,1065,28,16,9,7,6
10:14:27,1075,15,12,8,3,6
10:14:28,1016,26,13,4,2,11
10:14:29,1037,20,10,12,9,7
10:14:30,1084,33,10,8,6,6
10:14:31,1052,21,11,6,7,9
10:14:32,1025,12,12,7,3,5
10:14:33,1036,19,6,9,1,4
10:14:34,1085,21,7,7,7,7
10:14:35,1083,15,11,10,2,11
10:14:36,1138,32,7,4,8,13
10:14:37,1112,15,11,11,5,4
10:14:38,1073,21,8,3,4,5
10:14:39,1067,18,8,5,2,10
10:14:40,1038,13,4,6,3,15
10:14:41,1010,19,5,15,10,7
10:14:42,959,14,12,6,2,7
10:14:43,1003,16,7,4,3,3
10:14:44,992,17,9,7,7,10
10:14:45,1080,19,4,3,5,5
10:14:46,1007,13,5,6,2,9
10:14:47,947,15,11,7,5,10
10:14:48,1037,21,7,5,8,10
10:14:49,1013,19,13,5,4,9
10:14:50,966,20,9,7,3,9
10:14:51,963,14,9,4,2,9
10:14:52,1014,18,11,8,6,7
10:14:53,975,16,7,1,7,6
10:14:54,1002,16,10,7,1,4
10:14:55,995,19,6,2,5,5
10:14:56,1003,24,15,6,7,4
10:14:57,1014,12,10,4,4,12
10:14:58,1020,24,8,2,2,9
10:14:59,1054,18,12,3,8,10
10:15:00,1088,18,7,6,3,8
10:15:01,1033,11,12,8,3,8
10:15:02,1010,18,17,2,4,6
10:15:03,959,19,21,2,4,5
10:15:04,1016,16,11,10,2,15
10:15:05,1031,16,13,2,3,9
10:15:06,1024,11,8,7,3,9
10:15:07,951,16,10,7,2,9
10:15:08,983,15,13,7,5,6
10:15:09,992,14,10,9,10,4
10:15:10,1020,17,12,7,3,7
10:15:11,1093,19,8,8,9,8
10:15:12,1048,15,11,7,4,6
10:15:13,953,22,8,10,1,9
10:15:14,991,22,10,11,5,11
10:15:15,951,23,12,6,4,12
10:15:16,1016,14,7,6,1,4
10:15:17,1135,15,8,7,5,6
10:15:18,1094,14,9,8,2,8
10:15:19,1087,15,6,4,7,11
10:15:20,967,21,8,6,3,8
10:15:21,960,19,14,5,5,6
10:15:22,979,14,9,6,1,5
10:15:23,1009,14,20,7,5,13
10:15:24,998,19,14,5,4,9
10:15:25,945,13,5,6,4,8
10:15:26,963,11,10,2,3,5
10:15:27,973,19,8,7,5,3
10:15:28,949,31,10,7,3,5
10:15:29,1004,17,12,10,2,6
10:15:30,968,14,18,8,6,5
10:15:31,980,13,11,5,4,4
10:15:32,972,15,13,9,5,10
10:15:33,1015,19,14,4,3,8
10:15:34,935,11,21,3,3,7
10:15:35,1015,13,14,6,2,10
10:15:36,1075,16,10,5,3,9
10:15:37,962,20,12,8,3,3
10:15:38,979,8,13,10,5,6
10:15:39,955,12,16,7,8,5
10:15:40,940,18,13,4,1,9
10:15:41,953,17,9,5,2,4
10:15:42,994,15,17,5,4,3
10:15:43,1034,19,12,3,5,4
10:15:44,1042,20,13,11,1,7
10:15:45,1038,18,9,5,4,4
10:15:46,940,19,9,4,3,7
10:15:47,999,19,13,7,5,8
10:15:48,992,16,13,8,2,9
10:15:49,959,20,13,9,5,13
10:15:50,994,17,12,2,1,8
10:15:51,1005,21,14,4,8,9
10:15:52,992,17,19,9,4,5
10:15:53,1002,19,14,8,5,5
10:15:54,994,20,12,4,8,7
10:15:55,908,19,13,7,4,7
10:15:56,925,14,9,6,3,10
10:15:57,962,17,12,4,10,9
10:15:58,991,23,18,9,5,10
10:15:59,937,18,18,4,5,5
10:16:00,960,17,13,6,9,9
10:16:01,1106,8,24,7,3,7
10:16:02,1080,10,16,6,4,5
10:16:03,961,18,11,7,5,7
10:16:04,984,20,16,4,3,9
10:16:05,994,19,16,10,6,11
10:16:06,979,15,17,6,4,9
10:16:07,965,24,22,2,7,8
10:16:08,1012,14,17,2,1,8
10:16:09,1007,19,17,8,7,2
10:16:10,1007,16,22,9,2,4
10:16:11,1036,12,21,11,4,8
10:16:12,933,11,20,5,8,8
10:16:13,927,9,10,5,4,8
10:16:14,940,17,8,3,4,7
10:16:15,997,16,14,8,4,10
10:16:16,1107,13,13,7,6,4
10:16:17,1118,19,15,10,6,3
10:16:18,1036,20,14,9,2,8
10:16:19,1082,22,15,8,7,10
10:16:20,1023,13,13,4,4,5
10:16:21,1023,15,25,9,3,13
10:16:22,989,11,11,5,6,11
10:16:23,934,17,18,4,2,5
10:16:24,928,16,14,8,5,5
10:16:25,990,24,13,4,7,8
10:16:26,961,19,10,3,8,8
10:16:27,1043,18,18,7,2,7
10:16:28,988,23,16,7,5,9
10:16:29,1009,24,15,3,5,7
10:16:30,1010,20,15,6,3,5
10:16:31,970,23,31,6,4,8
10:16:32,993,27,13,4,4,6
10:16:33,1031,27,13,9,2,9
10:16:34,1054,29,16,9,5,5
10:16:35,1068,21,10,7,5,7
10:16:36,1012,25,15,6,8,3
10:16:37,1101,21,15,11,4,9
10:16:38,1182,24,17,7,4,9
10:16:39,1078,20,12,8,5,11
10:16:40,1053,23,15,6,2,6
10:16:41,1169,21,10,8,8,7
10:16:42,1118,21,18,10,7,7
10:16:43,976,27,22,7,3,9
10:16:44,1029,16,15,10,3,5
10:16:45,1094,27,11,5,6,5
10:16:46,1018,25,14,5,3,10
10:16:47,1045,28,11,5,9,8
10:16:48,1046,28,15,7,3,4
10:16:49,1028,20,11,4,2,6
10:16:50,1036,29,15,9,3,7
10:16:51,1044,18,9,8,6,11
10:16:52,1020,36,13,3,3,9
10:16:53,1058,31,10,5,5,10
10:16:54,1003,27,12,9,7,5
10:16:55,1084,27,12,6,7,9
10:16:56,1054,30,13,3,2,5
10:16:57,989,35,8,9,1,7
10:16:58,1028,34,18,5,6,7
10:16:59,994,24,17,7,5,7
10:17:00,1021,27,14,6,4,8
10:17:01,1076,41,19,6,4,6
10:17:02,1085,44,23,7,3,8
10:17:03,1055,35,9,9,5,10
10:17:04,995,29,14,3,3,11
10:17:05,1054,31,19,9,3,3
10:17:06,991,34,13,7,3,5
10:17:07,1051,21,12,7,5,4
10:17:08,911,29,12,4,4,6
10:17:09,1040,24,22,7,6,6
10:17:10,923,21,14,5,5,5
10:17:11,1031,36,15,4,7,8
10:17:12,1077,48,14,3,3,6
10:17:13,1059,33,19,7,3,5
10:17:14,941,30,14,6,2,11
10:17:15,955,27,19,7,2,7
10:17:16,1118,34,15,3,7,10
10:17:17,1011,42,7,4,5,10
10:17:18,1017,21,16,5,5,5
10:17:19,1011,32,15,3,6,12
10:17:20,948,30,11,2,7,4
10:17:21,1072,27,18,3,5,8
10:17:22,1097,31,15,6,7,11
10:17:23,980,29,11,3,6,5
10:17:24,1063,21,14,7,8,7
10:17:25,1076,36,9,5,5,8
10:17:26,1072,30,19,5,1,6
10:17:27,1030,25,15,6,7,6
10:17:28,991,31,19,6,5,5
10:17:29,975,18,18,8,4,9
10:17:30,1011,22,14,8,4,4
10:17:31,958,26,20,5,2,10
10:17:32,1002,25,15,6,6,2
10:17:33,1013,24,13,11,7,4
10:17:34,971,22,16,6,6,11
10:17:35,1000,18,11,8,3,10
10:17:36,1010,23,17,5,5,3
10:17:37,1009,25,12,2,4,8
10:17:38,966,29,18,8,6,8
10:17:39,1021,30,13,5,6,6
10:17:40,967,27,13,6,11,6
10:17:41,1052,33,25,9,6,8
10:17:42,1001,23,13,8,6,12
10:17:43,1080,21,27,5,4,5
10:17:44,989,16,28,6,4,7
10:17:45,962,25,18,9,6,5
10:17:46,961,21,13,6,9,8
10:17:47,981,14,19,14,4,6
10:17:48,999,17,19,8,10,8
10:17:49,1019,26,16,4,1,5
10:17:50,916,21,22,4,8,7
10:17:51,942,21,16,8,4,2
10:17:52,999,15,19,4,5,8
10:17:53,944,19,17,2,7,8
10:17:54,987,16,17,5,3,9
10:17:55,993,20,19,6,3,4
10:17:56,996,21,11,10,3,6
10:17:57,971,13,12,5,3,6
10:17:58,980,22,18,5,3,7
10:17:59,1046,22,16,4,5,6
10:18:00,951,16,18,4,6,4
10:18:01,946,19,12,3,7,5
10:18:02,951,16,13,4,4,5
10:18:03,912,26,14,6,5,8
10:18:04,978,19,19,6,6,13
10:18:05,933,28,17,5,3,4
10:18:06,958,19,17,2,6,3
10:18:07,964,20,19,5,5,6
10:18:08,946,35,16,7,5,8
10:18:09,1000,20,12,5,7,6
10:18:10,966,22,16,4,7,11
10:18:11,904,20,15,8,5,11
10:18:12,982,23,17,8,5,4
10:18:13,964,18,21,5,4,5
10:18:14,1001,28,26,6,5,8
10:18:15,997,31,23,5,2,4
10:18:16,994,13,21,5,9,6
10:18:17,971,30,23,4,4,3
10:18:18,987,32,21,5,4,9
10:18:19,974,28,20,11,7,5
10:18:20,951,25,16,5,2,10
10:18:21,927,27,23,7,9,9
10:18:22,963,20,20,3,3,8
10:18:23,1045,28,18,7,4,9
10:18:24,936,21,13,9,3,4
10:18:25,891,34,18,6,5,8
10:18:26,958,27,14,8,3,14
10:18:27,988,31,16,3,5,7
10:18:28,1003,39,20,9,6,8
10:18:29,881,34,20,6,2,4
10:18:30,975,39,16,1,4,7
10:18:31,948,39,22,8,6,8
10:18:32,959,24,22,9,3,11
10:18:33,979,25,21,5,7,9
10:18:34,920,27,15,7,0,9
10:18:35,985,30,30,3,9,11
10:18:36,997,40,18,8,7,8
10:18:37,995,29,14,10,1,5
10:18:38,983,26,17,5,5,1
10:18:39,961,30,12,5,10,5
10:18:40,1014,27,17,6,4,9
10:18:41,911,25,24,4,6,9
10:18:42,999,23,17,2,7,6
10:18:43,948,31,18,5,3,2
10:18:44,985,31,17,6,1,5
10:18:45,948,23,22,5,2,8
10:18:46,916,20,15,6,4,6
10:18:47,901,39,22,5,0,8
10:18:48,922,28,12,6,6,9
10:18:49,887,39,14,1,3,9
10:18:50,864,18,10,5,2,10
10:18:51,894,30,14,0,4,4
10:18:52,943,25,13,9,4,7
10:18:53,968,24,17,3,4,6
10:18:54,941,29,23,1,2,7
10:18:55,1015,34,18,6,6,1
10:18:56,912,26,11,5,1,6
10:18:57,967,27,18,5,4,5
10:18:58,1023,29,18,5,2,10
10:18:59,900,32,19,10,1,5
10:19:00,956,40,15,3,3,8
10:19:01,962,28,18,2,5,6
10:19:02,921,26,11,0,5,7
10:19:03,986,33,16,3,3,8
10:19:04,949,34,19,2,5,6
10:19:05,957,30,15,8,3,7
10:19:06,947,26,13,4,8,7
10:19:07,952,30,15,5,6,5
10:19:08,999,30,16,6,3,3
10:19:09,961,31,15,2,3,3
10:19:10,953,27,21,5,4,3
10:19:11,949,36,14,4,5,4
10:19:12,918,15,18,7,1,6
10:19:13,961,27,18,5,4,4
10:19:14,912,22,11,5,1,3
10:19:15,882,21,11,3,3,4
10:19:16,902,32,20,2,4,4
10:19:17,874,24,7,3,2,9
10:19:18,917,23,19,6,2,3
10:19:19,911,17,22,5,2,2
10:19:20,1007,30,24,3,6,5
10:19:21,1002,35,18,6,7,5
10:19:22,889,22,12,2,6,12
10:19:23,931,39,21,6,10,7
10:19:24,908,19,13,1,3,2
10:19:25,944,27,26,6,1,4
10:19:26,963,36,15,9,5,14
10:19:27,908,30,19,6,1,9
10:19:28,946,35,19,4,7,7
10:19:29,886,32,11,5,2,8
10:19:30,894,21,15,4,4,7
10:19:31,987,34,21,6,6,1
10:19:32,946,39,24,3,4,12
10:19:33,1013,29,24,5,4,9
10:19:34,953,24,17,4,3,8
10:19:35,1038,29,25,2,4,2
10:19:36,1006,26,22,7,5,10
10:19:37,1012,49,22,4,3,5
10:19:38,955,30,15,6,2,11
